key,Current_status,Created,historyid,Status_Date,Step_Status,Tostep_Status,Issue_type
RTICSD-352,Concluído,2020-06-28T12:50:51.372-0300,3701158,2020-07-01T18:37:49.547-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-352,Concluído,2020-06-28T12:50:51.372-0300,3701244,2020-07-01T18:45:01.776-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-351,Concluído,2020-06-26T22:51:01.632-0300,3671027,2020-06-29T15:44:50.465-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-351,Concluído,2020-06-26T22:51:01.632-0300,3671028,2020-06-29T15:44:53.163-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-350,Concluído,2020-06-26T21:26:03.949-0300,3671049,2020-06-29T15:46:07.162-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-350,Concluído,2020-06-26T21:26:03.949-0300,3671051,2020-06-29T15:46:10.402-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-349,Concluído,2020-06-26T19:22:09.200-0300,3669719,2020-06-29T13:53:11.433-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-349,Concluído,2020-06-26T19:22:09.200-0300,3669720,2020-06-29T13:53:16.262-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-349,Concluído,2020-06-26T19:22:09.200-0300,3669777,2020-06-29T13:57:39.680-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-349,Concluído,2020-06-26T19:22:09.200-0300,3679492,2020-06-30T13:04:44.804-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-349,Concluído,2020-06-26T19:22:09.200-0300,3683924,2020-06-30T16:21:49.118-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-349,Concluído,2020-06-26T19:22:09.200-0300,3683925,2020-06-30T16:21:50.864-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-348,Concluído,2020-06-26T19:09:36.011-0300,3663967,2020-06-26T21:13:26.503-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-348,Concluído,2020-06-26T19:09:36.011-0300,3663970,2020-06-26T21:13:44.532-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-347,Concluído,2020-06-26T19:06:57.537-0300,3663994,2020-06-26T21:16:57.119-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-347,Concluído,2020-06-26T19:06:57.537-0300,3664024,2020-06-26T21:18:43.408-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-347,Concluído,2020-06-26T19:06:57.537-0300,3668472,2020-06-29T12:04:40.477-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-347,Concluído,2020-06-26T19:06:57.537-0300,3668514,2020-06-29T12:09:37.590-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-347,Concluído,2020-06-26T19:06:57.537-0300,3668515,2020-06-29T12:09:39.956-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-346,Concluído,2020-06-26T16:28:49.402-0300,3660296,2020-06-26T17:30:04.546-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-346,Concluído,2020-06-26T16:28:49.402-0300,3664607,2020-06-26T22:21:24.781-0300,In Progress,QA,Report an Integration Problem - Integrations CPG
RTICSD-346,Concluído,2020-06-26T16:28:49.402-0300,3668723,2020-06-29T12:24:24.111-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-346,Concluído,2020-06-26T16:28:49.402-0300,3670728,2020-06-29T15:22:43.374-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-346,Concluído,2020-06-26T16:28:49.402-0300,3670741,2020-06-29T15:23:02.650-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-345,Concluído,2020-06-26T13:23:08.760-0300,3659187,2020-06-26T16:30:06.517-0300,Backlog,In Progress,Change Type of Integration - Integration CPG
RTICSD-345,Concluído,2020-06-26T13:23:08.760-0300,3659188,2020-06-26T16:30:08.542-0300,In Progress,QA,Change Type of Integration - Integration CPG
RTICSD-345,Concluído,2020-06-26T13:23:08.760-0300,3663819,2020-06-26T20:57:05.079-0300,QA,Done,Change Type of Integration - Integration CPG
RTICSD-344,Concluído,2020-06-26T11:16:30.953-0300,3657563,2020-06-26T14:51:13.418-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-344,Concluído,2020-06-26T11:16:30.953-0300,3658188,2020-06-26T15:23:14.824-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-343,Concluído,2020-06-26T09:17:56.524-0300,3652319,2020-06-26T09:23:58.414-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-343,Concluído,2020-06-26T09:17:56.524-0300,3652426,2020-06-26T09:47:15.698-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-343,Concluído,2020-06-26T09:17:56.524-0300,3663571,2020-06-26T20:34:20.928-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-343,Concluído,2020-06-26T09:17:56.524-0300,3663572,2020-06-26T20:34:23.225-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-342,Concluído,2020-06-25T21:56:59.278-0300,3652624,2020-06-26T10:28:49.874-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-342,Concluído,2020-06-25T21:56:59.278-0300,3654539,2020-06-26T12:24:08.612-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-341,Concluído,2020-06-25T18:25:44.899-0300,3647849,2020-06-25T18:54:49.896-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-341,Concluído,2020-06-25T18:25:44.899-0300,3647890,2020-06-25T18:56:54.070-0300,In Progress,QA,Report an Integration Problem - Integrations CPG
RTICSD-341,Concluído,2020-06-25T18:25:44.899-0300,3657021,2020-06-26T14:28:11.951-0300,QA,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-341,Concluído,2020-06-25T18:25:44.899-0300,3675659,2020-06-30T09:56:47.553-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-341,Concluído,2020-06-25T18:25:44.899-0300,3675662,2020-06-30T09:56:53.474-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-340,Concluído,2020-06-25T17:37:35.661-0300,3653242,2020-06-26T11:20:42.471-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-340,Concluído,2020-06-25T17:37:35.661-0300,3656422,2020-06-26T14:02:46.731-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-340,Concluído,2020-06-25T17:37:35.661-0300,3660789,2020-06-26T17:54:21.053-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-340,Concluído,2020-06-25T17:37:35.661-0300,3668431,2020-06-29T11:59:13.157-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-339,Concluído,2020-06-25T16:10:43.829-0300,3645248,2020-06-25T16:52:20.016-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-339,Concluído,2020-06-25T16:10:43.829-0300,3645880,2020-06-25T17:22:56.170-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-339,Concluído,2020-06-25T16:10:43.829-0300,3679614,2020-06-30T13:10:18.125-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-339,Concluído,2020-06-25T16:10:43.829-0300,3679616,2020-06-30T13:10:21.416-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-338,Concluído,2020-06-25T15:42:29.728-0300,3644426,2020-06-25T15:56:15.292-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-338,Concluído,2020-06-25T15:42:29.728-0300,3644885,2020-06-25T16:30:02.888-0300,In Progress,QA,Report an Integration Problem - Integrations CPG
RTICSD-338,Concluído,2020-06-25T15:42:29.728-0300,3653044,2020-06-26T11:09:24.995-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-338,Concluído,2020-06-25T15:42:29.728-0300,3667997,2020-06-29T11:24:21.296-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-338,Concluído,2020-06-25T15:42:29.728-0300,3667998,2020-06-29T11:24:23.649-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-337,Concluído,2020-06-25T15:04:34.485-0300,3644872,2020-06-25T16:28:47.739-0300,Backlog,In Progress,Ask a question
RTICSD-337,Concluído,2020-06-25T15:04:34.485-0300,3645230,2020-06-25T16:51:42.585-0300,In Progress,Done,Ask a question
RTICSD-336,Concluído,2020-06-25T13:48:08.097-0300,3647747,2020-06-25T18:50:14.603-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-336,Concluído,2020-06-25T13:48:08.097-0300,3647752,2020-06-25T18:50:17.254-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-335,Concluído,2020-06-25T13:36:59.341-0300,3642886,2020-06-25T14:06:25.914-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-335,Concluído,2020-06-25T13:36:59.341-0300,3643056,2020-06-25T14:21:50.212-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-335,Concluído,2020-06-25T13:36:59.341-0300,3643058,2020-06-25T14:21:54.697-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-335,Concluído,2020-06-25T13:36:59.341-0300,3654564,2020-06-26T12:25:38.346-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-334,Concluído,2020-06-25T13:27:18.477-0300,3642379,2020-06-25T13:30:11.010-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-334,Concluído,2020-06-25T13:27:18.477-0300,3643868,2020-06-25T15:18:39.321-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-333,Concluído,2020-06-25T12:00:17.335-0300,3640675,2020-06-25T12:03:51.296-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-333,Concluído,2020-06-25T12:00:17.335-0300,3642866,2020-06-25T14:05:03.306-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-332,Concluído,2020-06-25T11:56:49.531-0300,3640672,2020-06-25T12:03:40.556-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-332,Concluído,2020-06-25T11:56:49.531-0300,3641638,2020-06-25T12:46:42.727-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-332,Concluído,2020-06-25T11:56:49.531-0300,3658235,2020-06-26T15:25:49.478-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-332,Concluído,2020-06-25T11:56:49.531-0300,3724055,2020-07-03T15:59:45.338-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-331,Concluído,2020-06-25T10:03:39.710-0300,3641365,2020-06-25T12:35:42.845-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-331,Concluído,2020-06-25T10:03:39.710-0300,3641821,2020-06-25T12:56:03.753-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-331,Concluído,2020-06-25T10:03:39.710-0300,3699897,2020-07-01T17:34:10.709-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-331,Concluído,2020-06-25T10:03:39.710-0300,3699899,2020-07-01T17:34:18.312-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-330,Concluído,2020-06-25T09:40:46.024-0300,3638970,2020-06-25T10:23:31.554-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-330,Concluído,2020-06-25T09:40:46.024-0300,3639787,2020-06-25T11:27:40.842-0300,In Progress,Waiting for response,Add New Stores to Integrations CPG
RTICSD-330,Concluído,2020-06-25T09:40:46.024-0300,3639798,2020-06-25T11:28:31.941-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-330,Concluído,2020-06-25T09:40:46.024-0300,3640686,2020-06-25T12:04:24.610-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-329,Concluído,2020-06-24T22:10:16.633-0300,3643877,2020-06-25T15:18:54.331-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-329,Concluído,2020-06-24T22:10:16.633-0300,3646000,2020-06-25T17:27:12.893-0300,In Progress,Developers Analysis,Add New Stores to Integrations CPG
RTICSD-329,Concluído,2020-06-24T22:10:16.633-0300,3654552,2020-06-26T12:24:36.015-0300,Developers Analysis,QA,Add New Stores to Integrations CPG
RTICSD-329,Concluído,2020-06-24T22:10:16.633-0300,3654554,2020-06-26T12:24:38.514-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-328,Concluído,2020-06-24T19:57:00.101-0300,3647605,2020-06-25T18:42:34.271-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-328,Concluído,2020-06-24T19:57:00.101-0300,3647607,2020-06-25T18:42:36.589-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-328,Concluído,2020-06-24T19:57:00.101-0300,3647914,2020-06-25T18:57:57.122-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-328,Concluído,2020-06-24T19:57:00.101-0300,3647916,2020-06-25T18:58:02.210-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-327,Concluído,2020-06-24T17:36:30.681-0300,3633892,2020-06-24T18:32:32.903-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-327,Concluído,2020-06-24T17:36:30.681-0300,3633894,2020-06-24T18:32:39.763-0300,In Progress,Waiting for response,Add New Stores to Integrations CPG
RTICSD-327,Concluído,2020-06-24T17:36:30.681-0300,3634579,2020-06-24T19:14:43.663-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-327,Concluído,2020-06-24T17:36:30.681-0300,3636340,2020-06-24T20:11:38.530-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-326,Waiting for response,2020-06-24T17:00:01.045-0300,3633961,2020-06-24T18:36:28.640-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-326,Waiting for response,2020-06-24T17:00:01.045-0300,3635537,2020-06-24T20:04:30.302-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-325,Concluído,2020-06-24T16:16:39.744-0300,3642514,2020-06-25T13:39:31.790-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-325,Concluído,2020-06-24T16:16:39.744-0300,3642517,2020-06-25T13:39:52.979-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-324,Concluído,2020-06-24T15:44:39.268-0300,3631653,2020-06-24T16:26:24.058-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-324,Concluído,2020-06-24T15:44:39.268-0300,3633869,2020-06-24T18:30:59.112-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-324,Concluído,2020-06-24T15:44:39.268-0300,3727241,2020-07-03T19:27:19.318-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-324,Concluído,2020-06-24T15:44:39.268-0300,3727242,2020-07-03T19:27:24.525-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-323,Concluído,2020-06-24T12:28:09.554-0300,3631703,2020-06-24T16:30:43.773-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-323,Concluído,2020-06-24T12:28:09.554-0300,3631816,2020-06-24T16:38:01.077-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-322,Concluído,2020-06-24T12:20:19.755-0300,3627754,2020-06-24T12:30:10.309-0300,Backlog,In Progress,Ask a question
RTICSD-322,Concluído,2020-06-24T12:20:19.755-0300,3627756,2020-06-24T12:30:18.674-0300,In Progress,Done,Ask a question
RTICSD-321,Concluído,2020-06-24T10:34:33.337-0300,3628227,2020-06-24T12:58:12.478-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-321,Concluído,2020-06-24T10:34:33.337-0300,3631405,2020-06-24T16:07:17.251-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3623871,2020-06-23T23:18:35.108-0300,Backlog,In Progress,Change/Add a new type of Load - Integration CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3624172,2020-06-24T00:14:57.646-0300,In Progress,Waiting for response,Change/Add a new type of Load - Integration CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3629603,2020-06-24T14:16:46.152-0300,Waiting for response,Developers Analysis,Change/Add a new type of Load - Integration CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3630910,2020-06-24T15:28:30.145-0300,Developers Analysis,QA,Change/Add a new type of Load - Integration CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3633991,2020-06-24T18:38:10.605-0300,QA,Waiting for response,Change/Add a new type of Load - Integration CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3634055,2020-06-24T18:41:51.022-0300,Waiting for response,QA,Change/Add a new type of Load - Integration CPG
RTICSD-320,Concluído,2020-06-23T23:16:25.012-0300,3634231,2020-06-24T18:52:43.884-0300,QA,Done,Change/Add a new type of Load - Integration CPG
RTICSD-319,Concluído,2020-06-23T22:33:26.302-0300,3625331,2020-06-24T09:51:10.255-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-319,Concluído,2020-06-23T22:33:26.302-0300,3625338,2020-06-24T09:51:18.478-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-319,Concluído,2020-06-23T22:33:26.302-0300,3660040,2020-06-26T17:15:58.290-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-319,Concluído,2020-06-23T22:33:26.302-0300,3660041,2020-06-26T17:16:00.799-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-318,Concluído,2020-06-23T22:17:06.356-0300,3628857,2020-06-24T13:31:42.301-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-318,Concluído,2020-06-23T22:17:06.356-0300,3629975,2020-06-24T14:38:28.372-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-318,Concluído,2020-06-23T22:17:06.356-0300,3644407,2020-06-25T15:55:05.908-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-318,Concluído,2020-06-23T22:17:06.356-0300,3654560,2020-06-26T12:25:25.925-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-318,Concluído,2020-06-23T22:17:06.356-0300,3667980,2020-06-29T11:20:33.259-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
